Measurement Time,Slope Movement,Moisture-15ft,Suction-15ft,Temp-15ft,Moisture-10ft,Suction-10ft,Temp-10ft,Moisture-5ft,Suction-5ft,Temp-5ft,Precipitation,Pre1_Precip,Pre2_Precip,Pre3_Precip,sum_2days_Precip,sum_3days_Precip,sum_4days_Precip,sum_5days_Precip,sum_6days_Precip,sum_7days_Precip,sum_14days_Precip,sum_21days_Precip,cum_Precip
2020-09-19 00:00:00,2.173533333,0.515574,-10.90061004,74.0125,0.505574,-10.20061004,72.32,0.50570975,-9.599003393,78.62,0,0,0,0,0,0,3,3,5,5,5,74,3552
2020-09-20 00:00:00,2.174116667,0.515574,-10.90061004,74.0303125,0.505574,-10.20061004,72.47,0.505498583,-9.599371832,78.44,0,0,0,0,0,0,0,3,3,5,5,74,3552
2020-09-21 00:00:00,2.1747,0.515574,-10.90061004,74.035,0.505574,-10.20061004,72.5,0.50534775,-9.630582349,78.44,0,0,0,0,0,0,0,0,3,3,5,74,3552
2020-09-22 00:00:00,2.175283333,0.515574,-10.90061004,74.035,0.505574,-10.20061004,72.5,0.50498575,-9.688109798,78.44,0,0,0,0,0,0,0,0,0,3,5,46,3552
2020-09-23 00:00:00,2.175866667,0.515574,-10.90061004,74.035,0.505574,-10.20061004,72.5075,0.505634333,-9.679709163,78.3125,42,0,0,0,0,0,0,0,0,0,5,8,3594
2020-09-24 00:00:00,2.17645,0.515574,-10.85005664,74.0771875,0.505574,-10.15005664,72.845,0.513432417,-9.498598673,78.485,43,42,0,0,42,42,42,42,42,42,47,47,3637
2020-09-25 00:00:00,2.177033333,0.515574,-10.82681297,74.1109375,0.505574,-10.12681297,72.8825,0.513251417,-9.499599973,78.2975,0,43,42,0,85,85,85,85,85,85,90,90,3637
2020-09-26 00:00:00,2.177616667,0.515574,-10.80011096,74.17,0.505574,-10.10011096,72.86,0.51276875,-9.409190394,78.1025,0,0,43,42,43,85,85,85,85,85,90,90,3637
2020-09-27 00:00:00,2.1782,0.515574,-10.80011096,74.17,0.505574,-10.10011096,72.86,0.511924083,-9.399963023,77.8775,0,0,0,43,0,43,85,85,85,85,90,90,3637
2020-09-28 00:00:00,2.178783333,0.515574,-10.80011096,74.17,0.505574,-10.10011096,72.86,0.511305667,-9.399963023,77.72,0,0,0,0,0,0,43,85,85,85,88,90,3637
2020-09-29 00:00:00,2.179366667,0.515574,-10.80011096,74.17,0.505574,-10.10011096,72.86,0.510295083,-9.399963023,77.5475,0,0,0,0,0,0,0,43,85,85,88,90,3637
2020-09-30 00:00:00,2.17995,0.515574,-10.80011096,74.17,0.505574,-10.10011096,72.86,0.50878675,-9.399963023,77.42,0,0,0,0,0,0,0,0,43,85,85,90,3637
2020-10-01 00:00:00,2.180533333,0.515574,-10.80011096,74.17,0.505574,-10.10011096,72.86,0.508002417,-9.402398776,77.3225,0,0,0,0,0,0,0,0,0,43,85,90,3637
2020-10-02 00:00:00,2.181116667,0.515574,-10.80011096,74.17,0.505574,-10.10011096,72.86,0.507746,-9.436760766,77.18,0,0,0,0,0,0,0,0,0,0,85,90,3637
2020-10-03 00:00:00,2.1817,0.515574,-10.80011096,74.17,0.505574,-10.10011096,72.86,0.5076555,-9.489675044,77.0675,0,0,0,0,0,0,0,0,0,0,85,90,3637
2020-10-04 00:00:00,2.182283333,0.515574,-10.80011096,74.1953125,0.505574,-10.10011096,72.92,0.507142667,-9.499873291,76.9025,0,0,0,0,0,0,0,0,0,0,85,90,3637
2020-10-05 00:00:00,2.182866667,0.515574,-10.80011096,74.2375,0.505574,-10.10011096,73.04,0.506554417,-9.500055559,76.73,0,0,0,0,0,0,0,0,0,0,85,88,3637
2020-10-06 00:00:00,2.18345,0.515574,-10.80011096,74.2375,0.505574,-10.10011096,73.04,0.506298,-9.500055559,76.5575,0,0,0,0,0,0,0,0,0,0,85,88,3637
2020-10-07 00:00:00,2.184033333,0.515574,-10.80011096,74.2375,0.505574,-10.10011096,73.04,0.505860583,-9.500055559,76.385,0,0,0,0,0,0,0,0,0,0,85,85,3637
2020-10-08 00:00:00,2.184616667,0.515574,-10.80011096,74.2375,0.505574,-10.10011096,73.04,0.505106417,-9.500055559,76.235,6,0,0,0,0,0,0,0,0,0,43,85,3643
2020-10-09 00:00:00,2.1852,0.515574,-10.80011096,74.2515625,0.505574,-10.10011096,73.16,0.50878675,-9.418551143,75.965,22,6,0,0,6,6,6,6,6,6,6,91,3665
2020-10-10 00:00:00,2.185783333,0.515574,-10.80011096,74.2759375,0.505574,-10.10011096,73.355,0.510491167,-9.399963023,75.9125,40,22,6,0,28,28,28,28,28,28,28,113,3705
2020-10-11 00:00:00,2.186366667,0.515574,-10.79933611,74.2825,0.505574,-10.09933611,73.4,0.510642,-9.399963023,75.74,1,40,22,6,62,68,68,68,68,68,68,153,3706
2020-10-12 00:00:00,2.18695,0.515574,-10.72273638,74.2825,0.505574,-10.02273638,73.4,0.510642,-9.393842004,75.74,0,1,40,22,41,63,69,69,69,69,69,154,3706
2020-10-13 00:00:00,2.187533333,0.515574,-10.70060203,74.2825,0.505574,-10.00060203,73.4,0.510626917,-9.349499001,75.665,0,0,1,40,1,41,63,69,69,69,69,154,3706
2020-10-14 00:00:00,2.188116667,0.515574,-10.70060203,74.284375,0.505574,-10.00060203,73.3775,0.510129167,-9.30092506,75.56,0,0,0,1,0,1,41,63,69,69,69,154,3706
2020-10-15 00:00:00,2.1887,0.515574,-10.70060203,74.305,0.505574,-10.00060203,73.22,0.5094655,-9.324439207,75.56,0,0,0,0,0,0,1,41,63,69,69,112,3706
2020-10-16 00:00:00,2.189283333,0.515574,-10.70060203,74.305,0.505574,-10.00060203,73.22,0.508485083,-9.390868693,75.56,0,0,0,0,0,0,0,1,41,63,69,69,3706
2020-10-17 00:00:00,2.189866667,0.515574,-10.70060203,74.305,0.505574,-10.00060203,73.22,0.507368917,-9.399963023,75.41,0,0,0,0,0,0,0,0,1,41,69,69,3706
2020-10-18 00:00:00,2.19045,0.515574,-10.70060203,74.305,0.505574,-10.00060203,73.22,0.506554417,-9.399963023,75.38,0,0,0,0,0,0,0,0,0,1,69,69,3706
2020-10-19 00:00:00,2.191033333,0.515574,-10.70060203,74.305,0.505574,-10.00060203,73.22,0.506298,-9.399963023,75.23,0,0,0,0,0,0,0,0,0,0,69,69,3706
2020-10-20 00:00:00,2.191616667,0.515574,-10.70060203,74.305,0.505574,-10.00060203,73.22,0.506298,-9.399963023,75.1025,0,0,0,0,0,0,0,0,0,0,69,69,3706
2020-10-21 00:00:00,2.1922,0.514593583,-10.70060203,74.305,0.504593583,-10.00060203,73.22,0.506147167,-9.399963023,75.005,0,0,0,0,0,0,0,0,0,0,69,69,3706
2020-10-22 00:00:00,2.1962125,0.510868,-10.70060203,74.305,0.500868,-10.00060203,73.22,0.50616225,-9.399963023,75.0125,0,0,0,0,0,0,0,0,0,0,69,69,3706
2020-10-23 00:00:00,2.200225,0.510868,-10.70060203,74.305,0.500868,-10.00060203,73.22,0.509993417,-9.399963023,74.84,14,0,0,0,0,0,0,0,0,0,63,69,3720
2020-10-24 00:00:00,2.2042375,0.510868,-10.70060203,74.305,0.500868,-10.00060203,73.22,0.509194,-9.399963023,74.8025,6,14,0,0,14,14,14,14,14,14,55,83,3726
2020-10-25 00:00:00,2.20825,0.510868,-10.70060203,74.305,0.500868,-10.00060203,73.22,0.5107325,-9.360215339,74.66,0,6,14,0,20,20,20,20,20,20,21,89,3726
2020-10-26 00:00:00,2.2122625,0.510868,-10.70060203,74.305,0.500868,-10.00060203,73.22,0.51123025,-9.30092506,74.66,0,0,6,14,6,20,20,20,20,20,20,89,3726
2020-10-27 00:00:00,2.216275,0.510868,-10.70060203,74.305,0.500868,-10.00060203,73.22,0.510642,-9.30092506,74.66,3,0,0,6,0,6,20,20,20,20,20,89,3729
2020-10-28 00:00:00,2.2202875,0.510868,-10.70060203,74.305,0.500868,-10.00060203,73.22,0.510626917,-9.30092506,74.66,35,3,0,0,3,3,9,23,23,23,23,92,3764
2020-10-29 00:00:00,2.2243,0.510868,-10.70060203,74.3153125,0.500868,-10.00060203,73.31,0.511396167,-9.30092506,74.435,1,35,3,0,38,38,38,44,58,58,58,127,3765
2020-10-30 00:00:00,2.2283125,0.510868,-10.70060203,74.3275,0.500868,-10.00060203,73.4,0.51209,-9.30092506,74.225,0,1,35,3,36,39,39,39,45,59,59,122,3765
2020-10-31 00:00:00,2.232325,0.510868,-10.70060203,74.329375,0.500868,-10.00060203,73.3775,0.51209,-9.30092506,74.12,0,0,1,35,1,36,39,39,39,45,59,100,3765
2020-11-01 00:00:00,2.2363375,0.510868,-10.64223441,74.35,0.500868,-9.942234408,73.22,0.512029667,-9.30092506,74.12,0,0,0,1,0,1,36,39,39,39,59,60,3765
2020-11-02 00:00:00,2.24035,0.510868,-10.59979372,74.35,0.500868,-9.899793715,73.22,0.511728,-9.30092506,74.0825,0,0,0,0,0,0,1,36,39,39,59,59,3765
2020-11-03 00:00:00,2.2443625,0.510868,-10.59979372,74.35,0.500868,-9.899793715,73.22,0.510642,-9.30092506,73.94,0,0,0,0,0,0,0,1,36,39,59,59,3765
2020-11-04 00:00:00,2.248375,0.510868,-10.59979372,74.351875,0.500868,-9.899793715,73.1975,0.50905825,-9.30092506,73.7825,0,0,0,0,0,0,0,0,1,36,59,59,3765
2020-11-05 00:00:00,2.2523875,0.510868,-10.59979372,74.3725,0.500868,-9.899793715,73.04,0.507746,-9.30092506,73.595,0,0,0,0,0,0,0,0,0,1,59,59,3765
2020-11-06 00:00:00,2.2564,0.510868,-10.59979372,74.3725,0.500868,-9.899793715,73.04,0.507278417,-9.30092506,73.3475,0,0,0,0,0,0,0,0,0,0,59,59,3765
2020-11-07 00:00:00,2.2604125,0.510868,-10.59979372,74.3725,0.500868,-9.899793715,73.04,0.506328167,-9.30092506,73.1075,0,0,0,0,0,0,0,0,0,0,45,59,3765
2020-11-08 00:00:00,2.264425,0.510868,-10.59979372,74.3725,0.500868,-9.899793715,73.04,0.506298,-9.30092506,72.8375,0,0,0,0,0,0,0,0,0,0,39,59,3765
2020-11-09 00:00:00,2.2684375,0.510868,-10.59979372,74.3725,0.500868,-9.899793715,73.04,0.506222583,-9.30092506,72.5975,0,0,0,0,0,0,0,0,0,0,39,59,3765
2020-11-10 00:00:00,2.27245,0.510868,-10.59979372,74.3725,0.500868,-9.899793715,73.04,0.50561925,-9.30092506,72.3875,1,0,0,0,0,0,0,0,0,0,39,59,3766
2020-11-11 00:00:00,2.2764625,0.510868,-10.60026871,74.3725,0.500868,-9.900268712,73.04,0.5049405,-9.30092506,72.2075,0,1,0,0,1,1,1,1,1,1,37,60,3766
2020-11-12 00:00:00,2.280475,0.510868,-10.61939735,74.3725,0.500868,-9.919397347,73.04,0.50485,-9.30092506,72.14,0,0,1,0,1,1,1,1,1,1,2,60,3766
2020-11-13 00:00:00,2.2844875,0.510868,-10.68613843,74.3725,0.500868,-9.986138432,73.04,0.50485,-9.30092506,71.9675,0,0,0,1,0,1,1,1,1,1,1,60,3766
2020-11-14 00:00:00,2.2885,0.510868,-10.70060203,74.385625,0.500868,-10.00060203,72.9275,0.504834917,-9.30092506,71.96,0,0,0,0,0,0,1,1,1,1,1,46,3766
2020-11-15 00:00:00,2.2925125,0.510868,-10.70060203,74.395,0.500868,-10.00060203,72.86,0.50389975,-9.310040366,71.96,2,0,0,0,0,0,0,1,1,1,1,40,3768
2020-11-16 00:00:00,2.296525,0.510868,-10.70060203,74.395,0.500868,-10.00060203,72.86,0.503402,-9.370446197,71.96,0,2,0,0,2,2,2,2,3,3,3,42,3768
2020-11-17 00:00:00,2.3005375,0.510868,-10.70060203,74.395,0.500868,-10.00060203,72.86,0.503477417,-9.399782696,71.81,0,0,2,0,2,2,2,2,2,3,3,42,3768
2020-11-18 00:00:00,2.30455,0.510868,-10.70060203,74.395,0.500868,-10.00060203,72.86,0.503402,-9.399963023,71.78,0,0,0,2,0,2,2,2,2,2,3,39,3768
2020-11-19 00:00:00,2.3085625,0.510868,-10.70060203,74.395,0.500868,-10.00060203,72.86,0.503070167,-9.399963023,71.7125,0,0,0,0,0,0,2,2,2,2,3,4,3768
2020-11-20 00:00:00,2.312575,0.510868,-10.70060203,74.395,0.500868,-10.00060203,72.86,0.502285833,-9.399963023,71.5925,0,0,0,0,0,0,0,2,2,2,3,3,3768
2020-11-21 00:00:00,2.3165875,0.510868,-10.70060203,74.3978125,0.500868,-10.00060203,72.83,0.501607083,-9.399963023,71.4125,0,0,0,0,0,0,0,0,2,2,3,3,3768
2020-11-22 00:00:00,2.3206,0.510868,-10.70886445,74.4175,0.500868,-10.00886445,72.68,0.501516583,-9.399963023,71.2175,0,0,0,0,0,0,0,0,0,2,3,3,3768
2020-11-23 00:00:00,2.3246125,0.510868,-10.70223378,74.4175,0.500868,-10.00223378,72.68,0.501154583,-9.399963023,71.015,0,0,0,0,0,0,0,0,0,0,3,3,3768
2020-11-24 00:00:00,2.328625,0.510868,-10.76386417,74.4175,0.500868,-10.06386417,72.68,0.500475833,-9.399963023,70.82,0,0,0,0,0,0,0,0,0,0,3,3,3768
2020-11-25 00:00:00,2.3326375,0.510868,-10.79982029,74.4175,0.500868,-10.09982029,72.68,0.500340083,-9.399963023,70.6475,17,0,0,0,0,0,0,0,0,0,2,3,3785
2020-11-26 00:00:00,2.33665,0.510868,-10.80011096,74.4175,0.500868,-10.10011096,72.68,0.499887583,-9.399963023,70.4825,0,17,0,0,17,17,17,17,17,17,19,20,3785
2020-11-27 00:00:00,2.3406625,0.510868,-10.80011096,74.4175,0.500868,-10.10011096,72.68,0.49883175,-9.399963023,70.34,23,0,17,0,17,17,17,17,17,17,19,20,3808
2020-11-28 00:00:00,2.344675,0.510868,-10.80011096,74.4390625,0.500868,-10.10011096,72.5,0.498711083,-9.399963023,70.16,0,23,0,17,23,40,40,40,40,40,42,43,3808
2020-11-29 00:00:00,2.3486875,0.510868,-10.80011096,74.44,0.500868,-10.10011096,72.5,0.49874125,-9.400323801,70.025,49,0,23,0,23,23,40,40,40,40,42,43,3857
2020-11-30 00:00:00,2.3527,0.510868,-10.78284618,74.44,0.500868,-10.08284618,72.5,0.500128917,-9.373890436,69.7325,0,49,0,23,49,72,72,89,89,89,89,92,3857
2020-12-01 00:00:00,2.3567125,0.510868,-10.70060203,74.44,0.500868,-10.00060203,72.5,0.5053025,-9.133032769,68.885,0,0,49,0,49,49,72,72,89,89,89,92,3857
2020-12-02 00:00:00,2.360725,0.510868,-10.68817651,74.44,0.500868,-9.988176508,72.5,0.505724833,-9.036365513,68.9,0,0,0,49,0,49,49,72,72,89,89,91,3857
2020-12-03 00:00:00,2.3647375,0.510868,-10.59988871,74.453125,0.500868,-9.899888706,72.3875,0.504865083,-8.999660885,68.9,21,0,0,0,0,0,49,49,72,72,89,91,3878
2020-12-04 00:00:00,2.36875,0.510868,-10.56583266,74.4625,0.500868,-9.865832664,72.32,0.504291917,-9.043110712,68.765,16,21,0,0,21,21,21,70,70,93,110,112,3894
2020-12-05 00:00:00,2.3727625,0.510868,-10.50000157,74.4625,0.500868,-9.800001568,72.32,0.504653917,-9.08940864,68.3975,1,16,21,0,37,37,37,37,86,86,126,128,3895
2020-12-06 00:00:00,2.376775,0.510868,-10.50000157,74.4625,0.500868,-9.800001568,72.32,0.504669,-9.000092733,67.835,0,1,16,21,17,38,38,38,38,87,127,129,3895
2020-12-07 00:00:00,2.3807875,0.510868,-10.46739858,74.4746875,0.500868,-9.767398576,72.215,0.50389975,-8.999660885,67.52,0,0,1,16,1,17,38,38,38,38,127,127,3895
2020-12-08 00:00:00,2.3848,0.510868,-10.39926103,74.485,0.500868,-9.69926103,72.14,0.503402,-8.999660885,67.2125,0,0,0,1,0,1,17,38,38,38,127,127,3895
2020-12-09 00:00:00,2.3888125,0.510868,-10.39898182,74.485,0.500868,-9.698981818,72.14,0.503402,-8.999833593,66.935,0,0,0,0,0,0,1,17,38,38,127,127,3895
2020-12-10 00:00:00,2.392825,0.510868,-10.39898182,74.485,0.500868,-9.698981818,72.14,0.502512083,-9.072290688,66.86,0,0,0,0,0,0,0,1,17,38,110,127,3895
2020-12-11 00:00:00,2.3968375,0.510868,-10.39898182,74.485,0.500868,-9.698981818,72.14,0.501742833,-9.09523702,66.8525,0,0,0,0,0,0,0,0,1,17,110,127,3895
2020-12-12 00:00:00,2.40085,0.510868,-10.39898182,74.5046875,0.500868,-9.698981818,71.975,0.500536167,-9.099680524,66.695,25,0,0,0,0,0,0,0,0,1,87,127,3920
2020-12-13 00:00:00,2.4048625,0.510868,-10.39907488,74.5075,0.500868,-9.699074882,71.96,0.500792583,-9.052879069,66.05,31,25,0,0,25,25,25,25,25,25,112,152,3951
2020-12-14 00:00:00,2.408875,0.510868,-10.39898182,74.515,0.500868,-9.698981818,71.8925,0.501938917,-8.999574552,65.3225,1,31,25,0,56,56,56,56,56,56,94,183,3952
2020-12-15 00:00:00,2.4128875,0.510868,-10.39898182,74.53,0.500868,-9.698981818,71.78,0.501742833,-8.912052003,65.045,1,1,31,25,32,57,57,57,57,57,95,184,3953
2020-12-16 00:00:00,2.4169,0.510868,-10.39851682,74.53,0.500868,-9.69851682,71.78,0.502300917,-8.900740618,64.94,5,1,1,31,2,33,58,58,58,58,96,185,3958
2020-12-17 00:00:00,2.4209125,0.510868,-10.31970195,74.543125,0.500868,-9.619701949,71.6675,0.5022255,-8.838374356,64.8275,0,5,1,1,6,7,38,63,63,63,101,173,3958
2020-12-18 00:00:00,2.424925,0.510868,-10.29900339,74.5525,0.500868,-9.599003393,71.6,0.502331083,-8.800880927,64.655,0,0,5,1,5,6,7,38,63,63,80,173,3958
2020-12-19 00:00:00,2.4289375,0.510868,-10.29900339,74.5525,0.500868,-9.599003393,71.6,0.502934417,-8.800880927,64.4975,11,0,0,5,0,5,6,7,38,63,64,150,3969
2020-12-20 00:00:00,2.43295,0.510868,-10.29900339,74.5703125,0.500868,-9.599003393,71.45,0.501848417,-8.810366001,64.3625,1,11,0,0,11,11,16,17,18,49,74,161,3970
2020-12-21 00:00:00,2.4369625,0.510868,-10.29246942,74.575,0.500868,-9.592469424,71.42,0.501561833,-8.899204753,64.085,0,1,11,0,12,12,12,17,18,19,75,113,3970
2020-12-22 00:00:00,2.440975,0.510868,-10.26664344,74.57875,0.500868,-9.566643439,71.3825,0.501576917,-8.900740618,63.77,0,0,1,11,1,12,12,12,17,18,75,113,3970
2020-12-23 00:00:00,2.4449875,0.510868,-10.28354809,74.5975,0.500868,-9.583548091,71.24,0.50118475,-8.900740618,63.56,11,0,0,1,0,1,12,12,12,17,75,113,3981
2020-12-24 00:00:00,2.449,0.510868,-10.29881923,74.5975,0.500868,-9.598819226,71.24,0.500144,-8.900740618,63.44,22,11,0,0,11,11,12,23,23,23,86,124,4003
2020-12-25 00:00:00,2.4530125,0.510868,-10.29900339,74.6096875,0.500868,-9.599003393,71.135,0.500144,-8.900996851,63.1025,0,22,11,0,33,33,33,34,45,45,108,125,4003
2020-12-26 00:00:00,2.457025,0.510868,-10.29900339,74.62,0.500868,-9.599003393,71.06,0.500792583,-8.900740618,62.9075,0,0,22,11,22,33,33,33,34,45,108,109,4003
2020-12-27 00:00:00,2.4610375,0.510868,-10.29900339,74.62375,0.500868,-9.599003393,71.0225,0.50064175,-8.888883288,62.78,0,0,0,22,0,22,33,33,33,34,83,108,4003
2020-12-28 00:00:00,2.46505,0.510868,-10.29900339,74.6425,0.500868,-9.599003393,70.88,0.500144,-8.898948009,62.78,0,0,0,0,0,0,22,33,33,33,52,108,4003
2020-12-29 00:00:00,2.4690625,0.510868,-10.29900339,74.6425,0.500868,-9.599003393,70.88,0.500144,-8.900740618,62.6225,0,0,0,0,0,0,0,22,33,33,51,108,4003
2020-12-30 00:00:00,2.473075,0.510868,-10.29900339,74.6425,0.500868,-9.599003393,70.88,0.500023333,-8.900740618,62.6,0,0,0,0,0,0,0,0,22,33,50,108,4003
2020-12-31 00:00:00,2.4770875,0.510868,-10.29900339,74.655625,0.500868,-9.599003393,70.7675,0.4989675,-8.903913717,62.6,18,0,0,0,0,0,0,0,0,22,45,108,4021
2021-01-01 00:00:00,2.4811,0.510868,-10.29900339,74.665,0.500868,-9.599003393,70.7,0.49910325,-8.999660885,62.6,10,18,0,0,18,18,18,18,18,18,63,126,4031
2021-01-02 00:00:00,2.4851125,0.510868,-10.29900339,74.6771875,0.500868,-9.599003393,70.595,0.498590417,-8.996124916,62.0975,0,10,18,0,28,28,28,28,28,28,73,136,4031
2021-01-03 00:00:00,2.489125,0.510868,-10.29900339,74.69875,0.500868,-9.599003393,70.4225,0.498801583,-8.904248207,61.7375,0,0,10,18,10,28,28,28,28,28,62,111,4031
2021-01-04 00:00:00,2.4931375,0.510868,-10.29900339,74.71,0.500868,-9.599003393,70.34,0.499299333,-8.900740618,61.8725,0,0,0,10,0,10,28,28,28,28,61,80,4031
2021-01-05 00:00:00,2.49715,0.510868,-10.29900339,74.71,0.500868,-9.599003393,70.3325,0.4991485,-8.900740618,61.88,0,0,0,0,0,0,10,28,28,28,61,79,4031
2021-01-06 00:00:00,2.5011625,0.510868,-10.29900339,74.7325,0.500868,-9.599003393,70.16,0.498696,-8.900740618,61.9175,0,0,0,0,0,0,0,10,28,28,61,78,4031
2021-01-07 00:00:00,2.505175,0.510868,-10.29900339,74.7325,0.500868,-9.599003393,70.16,0.499812167,-8.900740618,62.06,19,0,0,0,0,0,0,0,10,28,50,73,4050
2021-01-08 00:00:00,2.5091875,0.510868,-10.29863512,74.738125,0.500868,-9.598635123,70.1075,0.499027833,-8.925216326,61.97,0,19,0,0,19,19,19,19,19,29,47,92,4050
2021-01-09 00:00:00,2.5132,0.510868,-10.29780642,74.756875,0.500868,-9.597806417,69.9575,0.499404917,-8.903218371,61.565,0,0,19,0,19,19,19,19,19,19,47,92,4050
2021-01-10 00:00:00,2.5172125,0.510868,-10.29900339,74.7775,0.500868,-9.599003393,69.8,0.49942,-8.900740618,61.4,0,0,0,19,0,19,19,19,19,19,47,81,4050
2021-01-11 00:00:00,2.521225,0.510868,-10.29900339,74.7775,0.500868,-9.599003393,69.8,0.499027833,-8.900740618,61.2725,15,0,0,0,0,0,19,19,19,19,47,80,4065
2021-01-12 00:00:00,2.5252375,0.510868,-10.29845094,74.78875,0.500868,-9.598450936,69.7025,0.498696,-8.900740618,61.0175,0,15,0,0,15,15,15,34,34,34,62,95,4065
2021-01-13 00:00:00,2.52925,0.510868,-10.29587309,74.8065625,0.500868,-9.595873093,69.56,0.498696,-8.900740618,60.68,0,0,15,0,15,15,15,15,34,34,62,95,4065
2021-01-14 00:00:00,2.5332625,0.510868,-10.29117984,74.8225,0.500868,-9.591179836,69.44,0.498696,-8.900740618,60.44,0,0,0,15,0,15,15,15,15,34,62,84,4065
2021-01-15 00:00:00,2.537275,0.510868,-10.26912629,74.8225,0.500868,-9.569126293,69.44,0.498696,-8.900740618,60.2,0,0,0,0,0,0,15,15,15,15,44,62,4065
2021-01-16 00:00:00,2.5412875,0.510868,-10.23256381,74.8309375,0.500868,-9.532563806,69.365,0.498530083,-8.900740618,60.0125,0,0,0,0,0,0,0,15,15,15,34,62,4065
2021-01-17 00:00:00,2.5453,0.510868,-10.22387591,74.845,0.500868,-9.523875905,69.26,0.49774575,-8.900740618,59.8475,0,0,0,0,0,0,0,0,15,15,34,62,4065
2021-01-18 00:00:00,2.5493125,0.510868,-10.25060159,74.845,0.500868,-9.550601594,69.26,0.498499917,-8.900740618,59.72,0,0,0,0,0,0,0,0,0,15,34,62,4065
2021-01-19 00:00:00,2.553325,0.510868,-10.29081502,74.845,0.500868,-9.590815019,69.26,0.497549667,-8.900740618,59.72,0,0,0,0,0,0,0,0,0,0,34,62,4065
2021-01-20 00:00:00,2.5573375,0.510868,-10.29900339,74.845,0.500868,-9.599003393,69.26,0.49702175,-8.982828959,59.72,0,0,0,0,0,0,0,0,0,0,34,62,4065
2021-01-21 00:00:00,2.56135,0.510868,-10.29900339,74.845,0.500868,-9.599003393,69.26,0.494291667,-8.999660885,59.72,0,0,0,0,0,0,0,0,0,0,34,62,4065
2021-01-22 00:00:00,2.5653625,0.510868,-10.29900339,74.865625,0.500868,-9.599003393,69.0875,0.493703417,-8.999660885,59.675,0,0,0,0,0,0,0,0,0,0,15,44,4065
2021-01-23 00:00:00,2.569375,0.510868,-10.29900339,74.875,0.500868,-9.599003393,69.0125,0.494005083,-8.999660885,59.255,0,0,0,0,0,0,0,0,0,0,15,34,4065
2021-01-24 00:00:00,2.5733875,0.510868,-10.29900339,74.910625,0.500868,-9.599003393,68.7275,0.49539275,-8.95590515,58.715,0,0,0,0,0,0,0,0,0,0,15,34,4065
2021-01-25 00:00:00,2.5774,0.510868,-10.29900339,74.92,0.500868,-9.599003393,68.6525,0.4955285,-8.900740618,58.79,0,0,0,0,0,0,0,0,0,0,15,34,4065
2021-01-26 00:00:00,2.5814125,0.510868,-10.29900339,74.935,0.500868,-9.599003393,68.54,0.494864833,-8.900740618,58.82,0,0,0,0,0,0,0,0,0,0,0,34,4065
2021-01-27 00:00:00,2.585425,0.510868,-10.29900339,74.948125,0.500868,-9.599003393,68.4275,0.495649167,-8.900740618,58.82,0,0,0,0,0,0,0,0,0,0,0,34,4065
2021-01-28 00:00:00,2.5894375,0.510868,-10.29881923,74.9575,0.500868,-9.598819226,68.36,0.4958,-8.900740618,58.82,0,0,0,0,0,0,0,0,0,0,0,34,4065
2021-01-29 00:00:00,2.59345,0.510868,-10.29578126,74.97625,0.500868,-9.595781264,68.2025,0.496146917,-8.900740618,58.9625,0,0,0,0,0,0,0,0,0,0,0,15,4065
2021-01-30 00:00:00,2.5974625,0.510868,-10.28042101,74.98,0.500868,-9.580421011,68.18,0.495860333,-8.900740618,59.21,0,0,0,0,0,0,0,0,0,0,0,15,4065
2021-01-31 00:00:00,2.601475,0.510868,-10.27251977,74.98,0.500868,-9.572519767,68.18,0.497082083,-8.900740618,59.4425,0,0,0,0,0,0,0,0,0,0,0,15,4065
2021-02-01 00:00:00,2.6054875,0.510868,-10.29219288,74.98,0.500868,-9.592192878,68.18,0.49584525,-8.956382384,59.615,0,0,0,0,0,0,0,0,0,0,0,15,4065
2021-02-02 00:00:00,2.6095,0.510868,-10.29900339,74.98,0.500868,-9.599003393,68.18,0.495981,-9.04461537,59.8175,0,0,0,0,0,0,0,0,0,0,0,0,4065
2021-02-03 00:00:00,2.615629752,0.510868,-10.29900339,75.000625,0.500868,-9.599003393,68.0075,0.494457583,-9.099680524,59.9,0,0,0,0,0,0,0,0,0,0,0,0,4065
2021-02-04 00:00:00,2.621759504,0.510868,-10.29900339,75.0025,0.500868,-9.599003393,68,0.494186083,-9.099680524,59.9,21,0,0,0,0,0,0,0,0,0,0,0,4086
2021-02-05 00:00:00,2.627889256,0.510868,-10.29900339,75.0025,0.500868,-9.599003393,68,0.494352,-9.099680524,59.9,57,21,0,0,21,21,21,21,21,21,21,21,4143
2021-02-06 00:00:00,2.634019008,0.510868,-10.29900339,75.019375,0.500868,-9.599003393,67.8575,0.494352,-9.099680524,59.795,0,57,21,0,78,78,78,78,78,78,78,78,4143
2021-02-07 00:00:00,2.64014876,0.510868,-10.29900339,75.025,0.500868,-9.599003393,67.82,0.494065417,-9.099680524,59.72,0,0,57,21,57,78,78,78,78,78,78,78,4143
2021-02-08 00:00:00,2.646278512,0.510868,-10.30333459,75.025,0.500868,-9.603334593,67.82,0.494276583,-9.099680524,59.66,1,0,0,57,0,57,78,78,78,78,78,78,4144
2021-02-09 00:00:00,2.652408264,0.510868,-10.35768458,75.0409375,0.500868,-9.657684583,67.685,0.494005083,-9.099680524,59.54,0,1,0,0,1,1,58,79,79,79,79,79,4144
