Measurement Time,Slope Movement,Moisture-15ft,Suction-15ft,Temp-15ft,Moisture-10ft,Suction-10ft,Temp-10ft,Moisture-5ft,Suction-5ft,Temp-5ft,Air Temp,Precipitation,Pre1_Precip,Pre2_Precip,Pre3_Precip,sum_2days_Precip,sum_3days_Precip,sum_4days_Precip,sum_5days_Precip,sum_6days_Precip,sum_7days_Precip,sum_14days_Precip,sum_21days_Precip,cum_Precip
2019-11-28 00:00:00,0.02808125,0.319994973,-17.29996338,82.1025,0.344122,-9.399963379,72.50750001,0.382871084,-8.999660885,64.58,54.35005922,0,1,0,0,1,1,1,12,22,22,23,36,2316
2019-11-29 00:00:00,0.02795,0.319884361,-17.29996338,82.05499992,0.3413165,-9.399963379,72.36499977,0.370065338,-8.999660885,64.715,61.9216678,0,0,1,0,1,1,1,1,12,22,22,36,2316
2019-11-30 00:00:00,0.02781875,0.319617889,-17.29996338,82.00749984,0.329114084,-9.399963379,72.22249953,0.341045002,-8.999660885,64.76,66.01920391,7,0,0,1,0,1,1,1,1,12,22,36,2323
2019-12-01 00:00:00,0.0276875,0.320527917,-17.29996338,81.94499974,0.328706834,-9.399963379,72.03499921,0.368557002,-9.002771845,64.4375,55.94027436,1,7,0,0,7,7,8,8,8,8,29,43,2324
2019-12-02 00:00:00,0.02755625,0.320030167,-17.29996338,81.86999961,0.348405673,-9.399963379,71.80999883,0.408437335,-9.010461973,64.58,42.06172919,0,1,7,0,8,8,8,9,9,9,30,44,2324
2019-12-03 00:00:00,0.027425,0.32,-17.29996338,81.83749955,0.347862666,-9.399963379,71.71249866,0.390186501,-9.025201948,64.6925,42.30130484,0,0,1,7,1,8,8,8,9,9,30,36,2324
2019-12-04 00:00:00,0.02729375,0.32,-17.29996338,81.79999949,0.347078333,-9.399963379,71.59999847,0.378376254,-9.010201797,64.5575,51.24782579,0,0,0,1,0,1,8,8,8,9,30,31,2324
2019-12-05 00:00:00,0.0271625,0.32,-17.29996338,81.74999941,0.347440336,-9.399963379,71.44999822,0.379673415,-9.009078464,64.3175,54.49277497,0,0,0,0,0,0,1,8,8,8,30,31,2324
2019-12-06 00:00:00,0.02703125,0.319622917,-17.29996338,81.72499936,0.332568165,-9.399963379,71.37499809,0.340185249,-9.030035584,63.9575,57.17422917,6,0,0,0,0,0,0,1,8,8,30,30,2330
2019-12-07 00:00:00,0.0269,0.319758667,-17.29996319,81.65499967,0.317318916,-9.399963186,71.16499902,0.308449917,-9.071973516,63.515,53.47087565,0,6,0,0,6,6,6,6,7,14,26,36,2330
2019-12-08 00:00:00,0.026745455,0.319919556,-17.29996302,81.62,0.313638583,-9.399963023,71.06,0.318178667,-9.097935001,63.425,54.31531534,0,0,6,0,6,6,6,6,6,7,15,36,2330
2019-12-09 00:00:00,0.026590909,0.319859222,-17.29654007,81.5425,0.296232417,-9.396540067,70.8275,0.36643025,-9.099680524,63.32,64.88510407,1,0,0,6,0,6,6,6,6,6,15,36,2331
2019-12-10 00:00:00,0.026436364,0.32,-17.23634451,81.3975,0.29339675,-9.336344511,70.3925,0.398422,-9.099680524,62.8625,48.06811396,28,1,0,0,1,1,7,7,7,7,16,37,2359
2019-12-11 00:00:00,0.026281818,0.320060333,-17.21432302,81.38,0.3100035,-9.314323019,70.34,0.339808167,-9.095580755,62.78,42.13597694,0,28,1,0,29,29,29,35,35,35,44,65,2359
2019-12-12 00:00:00,0.026127273,0.319914528,-17.20744358,81.3725,0.304814833,-9.307443576,70.3175,0.347364917,-9.037670964,62.9375,42.76273881,0,0,28,1,28,29,29,29,35,35,43,65,2359
2019-12-13 00:00:00,0.025972727,0.319874306,-17.20092506,81.32,0.292702917,-9.30092506,70.16,0.385465417,-9.000179047,62.8775,49.39010084,0,0,0,28,0,28,29,29,29,35,43,65,2359
2019-12-14 00:00:00,0.025818182,0.32004525,-17.20092506,81.32,0.301587,-9.30092506,70.16,0.353368083,-8.999660885,62.705,51.66478022,0,0,0,0,0,0,28,29,29,29,43,55,2359
2019-12-15 00:00:00,0.025663636,0.319879333,-17.20092506,81.2925,0.283019417,-9.30092506,70.0775,0.415405833,-8.999660885,62.6,56.66033317,0,0,0,0,0,0,0,28,29,29,36,44,2359
2019-12-16 00:00:00,0.025509091,0.320231278,-17.20092506,81.2125,0.284271333,-9.30092506,69.8375,0.409221667,-8.999660885,62.3675,63.99127973,15,0,0,0,0,0,0,0,28,29,35,44,2374
2019-12-17 00:00:00,0.025354545,0.320075417,-17.20092506,81.14,0.302145083,-9.30092506,69.62,0.345373917,-8.999660885,61.8875,37.75724557,0,15,0,0,15,15,15,15,15,43,50,59,2374
2019-12-18 00:00:00,0.0252,0.320336861,-17.20092506,81.14,0.333593833,-9.30092506,69.62,0.372026167,-8.999660885,62,38.0379759,0,0,15,0,15,15,15,15,15,15,50,59,2374
2019-12-19 00:00:00,0.024868182,0.319929611,-17.20092506,81.12,0.332553083,-9.30092506,69.56,0.359476833,-8.999660885,62.06,39.01356074,0,0,0,15,0,15,15,15,15,15,50,58,2374
2019-12-20 00:00:00,0.024536364,0.320055306,-17.20092506,81.08,0.326851583,-9.30092506,69.44,0.334921167,-8.999660885,61.97,42.43137837,0,0,0,0,0,0,15,15,15,15,50,58,2374
2019-12-21 00:00:00,0.024204545,0.319698333,-17.20092506,81.0525,0.310154333,-9.30092506,69.3575,0.3375155,-8.999660885,61.655,47.05130839,5,0,0,0,0,0,0,15,15,15,44,58,2379
2019-12-22 00:00:00,0.023872727,0.319819,-17.20092506,80.905,0.28697125,-9.30092506,68.915,0.4624055,-8.999660885,60.635,48.27407624,32,5,0,0,5,5,5,5,20,20,49,56,2411
2019-12-23 00:00:00,0.023540909,0.319829056,-17.20092506,80.84,0.278298333,-9.30092506,68.72,0.499842333,-8.999660885,60.1475,52.192077,1,32,5,0,37,37,37,37,37,52,81,87,2412
2019-12-24 00:00:00,0.023209091,0.319974861,-17.20092506,80.84,0.285628833,-9.30092506,68.72,0.410383083,-8.999660885,60.08,57.59006258,0,1,32,5,33,38,38,38,38,38,81,88,2412
2019-12-25 00:00:00,0.022877273,0.320055306,-17.20092506,80.84,0.28398475,-9.30092506,68.72,0.413067917,-8.999660885,60.08,57.77965333,0,0,1,32,1,33,38,38,38,38,53,88,2412
2019-12-26 00:00:00,0.022545455,0.320010056,-17.20092506,80.84,0.283833917,-9.30092506,68.72,0.407713333,-8.993458272,60.23,61.45222707,0,0,0,1,0,1,33,38,38,38,53,88,2412
2019-12-27 00:00:00,0.022213636,0.319844139,-17.20092506,80.805,0.271118667,-9.30092506,68.615,0.4730845,-8.996208847,60.3875,61.80546647,1,0,0,0,0,0,1,33,38,38,53,88,2413
2019-12-28 00:00:00,0.021881818,0.319979889,-17.20092506,80.7725,0.26271725,-9.30092506,68.5175,0.537445083,-8.999660885,60.5,65.21907983,4,1,0,0,1,1,1,2,34,39,54,83,2417
2019-12-29 00:00:00,0.02155,0.32022625,-17.18195386,80.645,0.276277167,-9.281953858,68.135,0.453446,-8.999660885,60.5825,63.67945062,10,4,1,0,5,5,5,5,6,38,58,87,2427
2019-12-30 00:00:00,0.021218182,0.320603333,-17.1684237,80.6,0.3172435,-9.268423699,68,0.348466,-8.999660885,60.725,48.10734421,0,10,4,1,14,15,15,15,15,16,68,97,2427
2019-12-31 00:00:00,0.020886364,0.319874306,-17.20056821,80.6,0.331210667,-9.300568206,68,0.36842125,-8.999660885,61.0775,45.81871492,0,0,10,4,10,14,15,15,15,15,53,96,2427
2020-01-01 00:00:00,0.020554545,0.319643028,-17.19887495,80.5925,0.321497,-9.298874946,67.9775,0.359853917,-8.999660885,61.3175,45.93835427,0,0,0,10,0,10,14,15,15,15,53,68,2427
2020-01-02 00:00:00,0.020222727,0.319758667,-17.13036052,80.4575,0.27258175,-9.230360521,67.5725,0.509194,-8.999660885,61.1375,58.22616095,119,0,0,0,0,0,10,14,15,15,53,68,2546
2020-01-03 00:00:00,0.019890909,0.320015083,-17.10487376,80.42,0.269384083,-9.204873759,67.46,0.529450917,-8.999660885,60.7625,58.85827653,7,119,0,0,119,119,119,129,133,134,172,187,2553
2020-01-04 00:00:00,0.019559091,0.320432389,-17.11965025,80.42,0.313729083,-9.219650248,67.46,0.35466525,-8.999660885,60.635,50.30717162,0,7,119,0,126,126,126,126,136,140,179,194,2553
2020-01-05 00:00:00,0.019227273,0.320120667,-17.17793349,80.42,0.321647833,-9.277933488,67.46,0.351754167,-8.999660885,60.8,49.67442835,0,0,7,119,7,126,126,126,126,136,174,194,2553
2020-01-06 00:00:00,0.018895455,0.320306694,-17.19584078,80.42,0.328390083,-9.295840784,67.46,0.359989667,-8.999660885,60.98,58.24367787,0,0,0,7,0,7,126,126,126,126,142,194,2553
2020-01-07 00:00:00,0.018563636,0.320015083,-17.20092506,80.42,0.341376833,-9.30092506,67.46,0.383067167,-8.998108388,60.98,50.58561053,0,0,0,0,0,0,7,126,126,126,141,179,2553
2020-01-08 00:00:00,0.018231818,0.320100556,-17.20092506,80.42,0.343654417,-9.30092506,67.46,0.387049167,-8.999660885,60.905,48.76482598,0,0,0,0,0,0,0,7,126,126,141,179,2553
2020-01-09 00:00:00,0.0179,0.319380928,-17.20092506,80.42,0.328949478,-9.30092506,67.46,0.348245652,-8.999660885,60.8,55.71735499,0,0,0,0,0,0,0,0,7,126,141,179,2553
2020-01-10 00:00:00,0.0179,0.319557556,-17.20092506,80.4125,0.27221975,-9.30092506,67.4375,0.465784167,-8.999660885,60.6275,64.81434049,7,0,0,0,0,0,0,0,0,7,141,179,2560
2020-01-11 00:00:00,0.0179,0.320221222,-17.14276049,80.25,0.274768833,-9.242760489,66.95,0.468710333,-8.999660885,60.095,62.81080874,37,7,0,0,7,7,7,7,7,7,147,186,2597
2020-01-12 00:00:00,0.0179,0.319929611,-17.12575922,80.185,0.29104375,-9.225759224,66.755,0.391031167,-8.999660885,60.035,47.07805963,0,37,7,0,44,44,44,44,44,44,180,218,2597
2020-01-13 00:00:00,0.0179,0.319808944,-17.19147936,80.18,0.2678305,-9.291479361,66.74,0.520657333,-8.999660885,60.3125,55.5993209,0,0,37,7,37,44,44,44,44,44,170,186,2597
2020-01-14 00:00:00,0.0179,0.319979889,-17.1028435,80.125,0.261193833,-9.202843498,66.575,0.572332833,-8.999660885,60.3875,64.8872195,86,0,0,37,0,37,44,44,44,44,170,185,2683
2020-01-15 00:00:00,0.0179,0.320005028,-17.10081175,80.09,0.259926833,-9.200811752,66.47,0.57973875,-8.999660885,60.425,67.95456327,0,86,0,0,86,86,123,130,130,130,256,271,2683
2020-01-16 00:00:00,0.0179,0.320477639,-17.10081175,80.06,0.280892667,-9.200811752,66.38,0.428709333,-8.999660885,60.6275,59.95631518,5,0,86,0,86,86,86,123,130,130,256,271,2688
2020-01-17 00:00:00,0.0179,0.319969833,-17.10081175,80.06,0.310667167,-9.200811752,66.38,0.345328667,-8.999660885,60.935,55.6049914,0,5,0,86,5,91,91,91,128,135,142,276,2688
2020-01-18 00:00:00,0.0179,0.320412278,-17.10081175,80.005,0.29086275,-9.200811752,66.215,0.41797,-8.999660885,61.1825,60.04418312,35,0,5,0,5,5,91,91,91,128,135,275,2723
2020-01-19 00:00:00,0.0179,0.320221222,-17.10081175,80,0.337937833,-9.200811752,66.2,0.402766,-8.998711254,61.34,43.52205452,0,35,0,5,35,40,40,126,126,126,170,306,2723
2020-01-20 00:00:00,0.0179,0.320005028,-17.10081175,80.0225,0.3424025,-9.200811752,66.2675,0.4062955,-8.993619709,61.34,36.3674254,0,0,35,0,35,35,40,40,126,126,170,296,2723
2020-01-21 00:00:00,0.0179,0.320015083,-17.10081175,80.06,0.342689083,-9.200811752,66.38,0.384092833,-8.988455499,61.34,34.21625025,0,0,0,35,0,35,35,40,40,126,170,296,2723
2020-01-22 00:00:00,0.0179,0.319859222,-17.14608849,80.06,0.342025417,-9.246088488,66.38,0.377908667,-8.999660885,61.2125,39.03510259,0,0,0,0,0,0,35,35,40,40,170,296,2723
2020-01-23 00:00:00,0.0179,0.319512306,-17.1323107,80.0275,0.31439275,-9.232310704,66.2825,0.329566583,-8.999660885,60.6725,45.04830528,20,0,0,0,0,0,0,35,35,40,170,296,2743
2020-01-24 00:00:00,0.0179,0.320236306,-17.10081175,79.9675,0.314679333,-9.200811752,66.1025,0.344001333,-8.999660885,59.795,45.50802352,0,20,0,0,20,20,20,20,55,55,190,197,2743
2020-01-25 00:00:00,0.0179,0.319974861,-17.10081175,79.94,0.323518167,-9.200811752,66.02,0.339762917,-8.999660885,59.3825,44.85718893,0,0,20,0,20,20,20,20,20,55,183,190,2743
2020-01-26 00:00:00,0.0179,0.319723472,-17.10081175,79.94,0.298706083,-9.200811752,66.02,0.39258475,-8.999660885,59.0825,47.66527423,5,0,0,20,0,20,20,20,20,20,146,190,2748
2020-01-27 00:00:00,0.0179,0.320015083,-17.10081175,79.88,0.30199425,-9.200811752,65.84,0.368436333,-8.999660885,58.7225,50.46498595,0,5,0,0,5,5,25,25,25,25,151,195,2748
2020-01-28 00:00:00,0.0179,0.319994972,-17.10081175,79.88,0.29810275,-9.200811752,65.84,0.387019,-8.999660885,58.52,48.93514997,1,0,5,0,5,5,5,25,25,25,151,195,2749
2020-01-29 00:00:00,0.0179,0.319974861,-17.10081175,79.8525,0.294648667,-9.200811752,65.7575,0.40462125,-8.999660885,58.46,48.47834417,2,1,0,5,1,6,6,6,26,26,66,196,2751
2020-01-30 00:00:00,0.0179,0.319974861,-17.10081175,79.82,0.29339675,-9.200811752,65.66,0.402585,-8.999660885,58.28,46.82799816,0,2,1,0,3,3,8,8,8,28,68,198,2751
2020-01-31 00:00:00,0.0179,0.320015083,-17.10081175,79.82,0.289384583,-9.200811752,65.66,0.4258435,-8.999660885,58.3925,47.21927751,0,0,2,1,2,3,3,8,8,8,63,198,2751
2020-02-01 00:00:00,0.0179,0.320291611,-17.1052308,79.82,0.319445667,-9.205230802,65.66,0.352704417,-8.999660885,58.46,47.46936798,0,0,0,2,0,2,3,3,8,8,63,191,2751
2020-02-02 00:00:00,0.0179,0.320231278,-17.18294269,79.82,0.334242417,-9.282942686,65.66,0.364032,-8.999660885,58.46,55.18802004,0,0,0,0,0,0,2,3,3,8,28,154,2751
2020-02-03 00:00:00,0.0179,0.319612861,-17.20092506,79.815,0.325192417,-9.30092506,65.645,0.344061667,-8.999660885,58.46,62.55692118,0,0,0,0,0,0,0,2,3,3,28,154,2751
2020-02-04 00:00:00,0.0179,0.319552528,-17.19443314,79.755,0.2904555,-9.294433141,65.465,0.378134917,-8.999660885,58.46,65.36551257,1,0,0,0,0,0,0,0,2,3,28,154,2752
2020-02-05 00:00:00,0.0179,0.320211167,-17.10761601,79.6625,0.276141417,-9.207616007,65.1875,0.472873333,-8.999919966,58.1825,64.94835948,48,1,0,0,1,1,1,1,1,3,29,69,2800
2020-02-06 00:00:00,0.0179,0.3200905,-17.10301927,79.61,0.286262333,-9.203019272,65.03,0.444546833,-8.999660885,58.34,42.49289229,14,48,1,0,49,49,49,49,49,49,77,117,2814
2020-02-07 00:00:00,0.0179,0.320120667,-17.11017463,79.58,0.299611083,-9.210174626,64.94,0.363127,-8.999660885,58.6325,44.41093851,0,14,48,1,62,63,63,63,63,63,71,126,2814
2020-02-08 00:00:00,0.0179,0.309030167,-17.12675411,79.58,0.32566,-9.22675411,64.94,0.362387917,-8.999660885,58.82,52.30940945,0,0,14,48,14,62,63,63,63,63,71,126,2814
2020-02-09 00:00:00,0.020521212,0.289822,-17.18952522,79.58,0.328269417,-9.289525218,64.94,0.365012417,-8.999660885,58.82,61.16074006,0,0,0,14,0,14,62,63,63,63,71,91,2814
2020-02-10 00:00:00,0.023142424,0.304609167,-17.19459664,79.54,0.285598667,-9.294596638,64.82,0.448181917,-8.999660885,58.67,63.00315767,103,0,0,0,0,0,14,62,63,63,66,91,2917
2020-02-11 00:00:00,0.025763636,0.32,-17.12272807,79.4625,0.273019167,-9.222728068,64.5875,0.514427917,-8.999660885,58.5125,52.0253973,20,103,0,0,103,103,103,117,165,166,169,194,2937
2020-02-12 00:00:00,0.028384848,0.32,-17.12005873,79.46,0.269203083,-9.220058729,64.58,0.535921667,-8.999660885,58.7225,58.41300884,66,20,103,0,123,123,123,123,137,185,188,214,3003
2020-02-13 00:00:00,0.031006061,0.32,-17.10081175,79.4325,0.275372167,-9.200811752,64.4975,0.509571083,-8.999660885,58.9025,47.52313295,4,66,20,103,86,189,189,189,189,203,252,280,3007
2020-02-14 00:00:00,0.033627273,0.285368333,-17.10081175,79.4,0.293683333,-9.200811752,64.4,0.388029583,-8.999660885,59.075,41.64577953,0,4,66,20,70,90,193,193,193,193,256,264,3007
2020-02-15 00:00:00,0.036248485,0.28222,-17.10081175,79.4,0.310290083,-9.200811752,64.4,0.3510905,-8.997157922,59.18,50.38537266,0,0,4,66,4,70,90,193,193,193,256,264,3007
2020-02-16 00:00:00,0.038869697,0.28222,-17.10081175,79.4225,0.310938667,-9.200811752,64.4675,0.355630583,-8.978620357,59.12,54.8074003,2,0,0,4,0,4,70,90,193,193,256,264,3009
2020-02-17 00:00:00,0.041490909,0.28222,-17.10081175,79.4,0.291873333,-9.200811752,64.4,0.397984583,-8.972852886,59,60.21132567,2,2,0,0,2,2,6,72,92,195,258,261,3011
2020-02-18 00:00:00,0.044112121,0.28222,-17.10593793,79.395,0.26769475,-9.205937925,64.385,0.50308525,-8.992153228,58.8575,64.99157114,8,2,2,0,4,4,4,8,74,94,260,263,3019
2020-02-19 00:00:00,0.046733333,0.28222,-17.10081175,79.34,0.279565333,-9.200811752,64.22,0.501878583,-8.999401884,58.8275,47.82273729,14,8,2,2,10,12,12,12,16,82,267,270,3033
2020-02-20 00:00:00,0.049354545,0.28222,-17.10081175,79.34,0.288358917,-9.200811752,64.22,0.454245417,-8.999660885,59.0225,43.16178764,38,14,8,2,22,24,26,26,26,30,233,282,3071
2020-02-21 00:00:00,0.051975758,0.28222,-17.10081175,79.33,0.289656083,-9.200811752,64.19,0.418166083,-8.999660885,59.18,38.683961,0,38,14,8,52,60,62,64,64,64,257,320,3071
2020-02-22 00:00:00,0.05459697,0.28222,-17.11784147,79.28,0.309294583,-9.217841471,64.04,0.396084083,-8.999660885,59.105,43.70612268,0,0,38,14,38,52,60,62,64,64,257,320,3071
2020-02-23 00:00:00,0.057218182,0.28222,-17.18944149,79.28,0.323231583,-9.289441487,64.04,0.318661333,-8.999660885,58.91,49.34286512,0,0,0,38,0,38,52,60,62,64,257,320,3071
2020-02-24 00:00:00,0.059839394,0.28222,-17.20056829,79.245,0.28552325,-9.300568288,63.935,0.361260167,-8.999660885,58.7,56.78473151,10,0,0,0,0,0,38,52,60,62,257,320,3081
2020-02-25 00:00:00,0.062460606,0.28222,-17.20092506,79.1575,0.32235675,-9.30092506,63.6725,0.4,-8.999660885,58.3925,55.42714357,0,10,0,0,10,10,10,48,62,70,164,330,3081
2020-02-26 00:00:00,0.065081818,0.28222,-17.20092506,79.16,0.325961667,-9.30092506,63.68,0.369320083,-8.999660885,58.28,46.98944662,3,0,10,0,10,10,10,10,48,62,144,329,3084
2020-02-27 00:00:00,0.06770303,0.28222,-17.20092506,79.16,0.321436667,-9.30092506,63.68,0.289218667,-8.999660885,58.28,43.46728066,0,3,0,10,3,13,13,13,13,51,81,284,3084
2020-02-28 00:00:00,0.070324242,0.28222,-17.20092506,79.16,0.315192167,-9.30092506,63.68,0.283155167,-8.999660885,58.4075,47.29258956,0,0,3,0,3,3,13,13,13,13,77,270,3084
2020-02-29 00:00:00,0.072945455,0.28222,-17.20092506,79.16,0.317726167,-9.30092506,63.68,0.290711917,-8.999660885,58.4525,54.30972098,0,0,0,3,0,3,3,13,13,13,77,270,3084
2020-03-01 00:00:00,0.075566667,0.28222,-17.20092506,79.16,0.321738333,-9.30092506,63.68,0.295870417,-8.999660885,58.28,59.2497369,0,0,0,0,0,0,3,3,13,13,77,270,3084
2020-03-02 00:00:00,0.078187879,0.285461667,-17.20092506,79.16,0.321104833,-9.30092506,63.68,0.298359167,-8.999660885,58.2425,65.5897797,1,0,0,0,0,0,0,3,3,13,75,270,3085
2020-03-03 00:00:00,0.080809091,0.29,-17.20092506,79.16,0.32127075,-9.30092506,63.68,0.305176833,-9.008045008,58.1375,68.76035232,6,1,0,0,1,1,1,1,4,4,74,168,3091
2020-03-04 00:00:00,0.083430303,0.29,-17.20092506,79.16,0.31955125,-9.30092506,63.68,0.30199425,-9.050148365,58.0775,56.57732424,21,6,1,0,7,7,7,7,7,10,72,154,3112
2020-03-05 00:00:00,0.086051515,0.29,-17.20092506,79.16,0.304000333,-9.30092506,63.68,0.29294425,-9.057700167,58.295,56.53056317,11,21,6,1,27,28,28,28,28,28,79,109,3123
2020-03-06 00:00:00,0.088672727,0.29,-17.20092506,79.16,0.288404167,-9.30092506,63.68,0.32452875,-9.053355478,58.565,54.09009853,0,11,21,6,32,38,39,39,39,39,52,116,3123
2020-03-07 00:00:00,0.091293939,0.29,-17.20092506,79.1325,0.281526167,-9.30092506,63.5975,0.384469917,-9.035828445,58.79,51.69752493,0,0,11,21,11,32,38,39,39,39,52,116,3123
2020-03-08 00:00:00,0.093915152,0.29,-17.20092506,79.145,0.278403917,-9.30092506,63.635,0.40425925,-9.020171582,59,59.89559932,0,0,0,11,0,11,32,38,39,39,52,116,3123
2020-03-09 00:00:00,0.096536364,0.29625,-17.20092506,79.165,0.280787083,-9.30092506,63.695,0.382509083,-9.004065796,59,62.49654408,1,0,0,0,0,0,11,32,38,39,52,114,3124
2020-03-10 00:00:00,0.099157576,0.3,-17.20092506,79.22,0.28814775,-9.30092506,63.86,0.330019083,-9.014442143,59.03,69.20600008,3,1,0,0,1,1,1,12,33,39,43,113,3127
2020-03-11 00:00:00,0.101778788,0.3,-17.20092506,79.2375,0.304588583,-9.30092506,63.9125,0.318178667,-9.048927336,59.18,71.34593823,0,3,1,0,4,4,4,4,15,36,46,108,3127
2020-03-12 00:00:00,0.1044,0.3,-17.20092506,79.28,0.313619565,-9.30092506,64.04,0.305010261,-9.076945096,59.38347826,74.11832976,0,0,3,1,3,4,4,4,4,15,43,94,3127
2020-03-13 00:00:00,0.103836364,0.3,-17.20092506,79.28,0.31430225,-9.30092506,64.04,0.30235625,-9.099418665,59.6975,68.2340164,0,0,0,3,0,3,4,4,4,4,43,56,3127
2020-03-14 00:00:00,0.103272727,0.3,-17.20092506,79.3325,0.309988417,-9.30092506,64.1975,0.286684667,-9.099680524,60.095,70.44811455,0,0,0,0,0,0,3,4,4,4,43,56,3127
2020-03-15 00:00:00,0.102709091,0.3,-17.20092506,79.34,0.312507333,-9.30092506,64.22,0.29348725,-9.099680524,60.5075,66.57507565,0,0,0,0,0,0,0,3,4,4,43,56,3127
2020-03-16 00:00:00,0.102145455,0.3,-17.20092506,79.355,0.310757667,-9.30092506,64.265,0.311345917,-9.099680524,60.9275,65.41255605,0,0,0,0,0,0,0,0,3,4,43,56,3127
2020-03-17 00:00:00,0.101581818,0.3,-17.20092506,79.4,0.316489333,-9.30092506,64.4,0.342915333,-9.099680524,61.31,71.14770588,0,0,0,0,0,0,0,0,0,3,42,46,3127
2020-03-18 00:00:00,0.101018182,0.309166667,-17.20092506,79.4,0.321466833,-9.30092506,64.4,0.316067,-9.103087998,61.67,74.45629784,0,0,0,0,0,0,0,0,0,0,36,46,3127
2020-03-19 00:00:00,0.100454545,0.31,-17.20092506,79.46,0.3143475,-9.30092506,64.58,0.2835775,-9.151345446,62.0225,76.48400315,0,0,0,0,0,0,0,0,0,0,15,43,3127
2020-03-20 00:00:00,0.099890909,0.31,-17.20092506,79.46,0.313714,-9.30092506,64.58,0.280772,-9.194725296,62.405,70.33235952,9,0,0,0,0,0,0,0,0,0,4,43,3136
2020-03-21 00:00:00,0.099327273,0.31,-17.20092506,79.46,0.313714,-9.30092506,64.58,0.280772,-9.200723489,62.795,56.4036845,0,9,0,0,9,9,9,9,9,9,13,52,3136
2020-03-22 00:00:00,0.098763636,0.31,-17.20092506,79.46,0.313714,-9.30092506,64.58,0.280772,-9.200811752,63.3425,62.3723868,25,0,9,0,9,9,9,9,9,9,13,52,3161
2020-03-23 00:00:00,0.0982,0.31,-17.20092506,79.46,0.313714,-9.30092506,64.58,0.280772,-9.196227335,63.6275,70.59676949,0,25,0,9,25,34,34,34,34,34,38,77,3161
2020-03-24 00:00:00,0.097636364,0.31,-17.20092506,79.46,0.313714,-9.30092506,64.58,0.280772,-9.11508421,63.68,72.90119021,0,0,25,0,25,25,34,34,34,34,37,76,3161
2020-03-25 00:00:00,0.097072727,0.31,-17.20092506,79.46,0.313714,-9.30092506,64.58,0.280772,-9.099680524,63.77,70.75389613,0,0,0,25,0,25,25,34,34,34,34,70,3161
2020-03-26 00:00:00,0.096509091,0.31,-17.20092506,79.46,0.313714,-9.30092506,64.58,0.280772,-9.099680524,63.9575,75.10486794,0,0,0,0,0,0,25,25,34,34,34,49,3161
2020-03-27 00:00:00,0.095945455,0.31,-17.20092506,79.46,0.313714,-9.30092506,64.58,0.280772,-9.099680524,64.175,79.48511378,0,0,0,0,0,0,0,25,25,34,34,38,3161
2020-03-28 00:00:00,0.095381818,0.31,-17.20092506,79.46,0.313714,-9.30092506,64.58,0.280772,-9.099680524,64.4525,78.99929075,0,0,0,0,0,0,0,0,25,25,34,38,3161
2020-03-29 00:00:00,0.094818182,0.31,-17.20092506,79.46,0.313714,-9.30092506,64.58,0.280772,-9.099680524,64.73,68.67389104,6,0,0,0,0,0,0,0,0,25,34,38,3167
2020-03-30 00:00:00,0.094254545,0.31,-17.20092506,79.46,0.313714,-9.30092506,64.58,0.280772,-9.099680524,65.06,63.34133636,0,6,0,0,6,6,6,6,6,6,40,44,3167
2020-03-31 00:00:00,0.093690909,0.31,-17.20092506,79.46,0.313714,-9.30092506,64.58,0.280772,-9.100467069,65.495,59.67982807,14,0,6,0,6,6,6,6,6,6,40,43,3181
2020-04-01 00:00:00,0.093127273,0.31,-17.20092506,79.46,0.313714,-9.30092506,64.58,0.280772,-9.105982181,65.66,60.61394752,0,14,0,6,14,20,20,20,20,20,54,54,3181
2020-04-02 00:00:00,0.092563636,0.31,-17.20092506,79.46,0.313714,-9.30092506,64.58,0.280772,-9.116556349,65.66,62.90937084,0,0,14,0,14,14,20,20,20,20,54,54,3181
2020-04-03 00:00:00,0.092,0.2893605,-17.20092506,79.46,0.315524,-9.30092506,64.58,0.292959333,-9.130733008,65.66,64.53089928,0,0,0,14,0,14,14,20,20,20,54,54,3181
2020-04-04 00:00:00,0.093355172,0.299218917,-17.20092506,79.46,0.292386167,-9.30092506,64.58,0.314769833,-9.149671518,65.66,62.66194311,0,0,0,0,0,0,14,14,20,20,45,54,3181
2020-04-05 00:00:00,0.094710345,0.334740167,-17.20092506,79.505,0.27095275,-9.30092506,64.715,0.3639415,-9.17613349,65.66,70.14964029,0,0,0,0,0,0,0,14,14,20,45,54,3181
2020-04-06 00:00:00,0.096065517,0.2929895,-17.20422918,79.52,0.287951667,-9.304229177,64.76,0.304302,-9.196840835,65.66,69.58978383,0,0,0,0,0,0,0,0,14,14,20,54,3181
2020-04-07 00:00:00,0.09742069,0.276684417,-17.26425884,79.55,0.29167725,-9.364258842,64.85,0.281782583,-9.200635226,65.66,74.98171317,0,0,0,0,0,0,0,0,0,14,20,54,3181
2020-04-08 00:00:00,0.098775862,0.294784417,-17.29960235,79.58,0.286488583,-9.399602348,64.94,0.292838667,-9.200811752,65.7725,78.22262471,0,0,0,0,0,0,0,0,0,0,20,54,3181
2020-04-09 00:00:00,0.100131034,0.285553417,-17.29996302,79.5925,0.294693917,-9.399963023,64.9775,0.292054333,-9.200811752,65.915,75.8119491,0,0,0,0,0,0,0,0,0,0,20,54,3181
